language,id,text,file,node,lineNumber,lock,comment
en,line:0747b61,Astère : You are so lame Bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Fail,959,8851c98e,
en,line:0949fff,Hotu : You shouldn't say that but rather : you didn't train enough Bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Fail,960,7a506e67,
en,line:0416b1d,Hotu: Bravo little one! You are almost as good as I was when I started this discipline!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,967,8fb914a3,
en,line:084a9c9,Bulle : So what did I win?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,969,dfd7d100,
en,line:052d5c8,Hotu : I will prepare other courses for you!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,971,998a61ec,
en,line:0f0937a,Bulle : But I wanted a true reward! It sucks!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,973,414475ae,
en,line:09f4ff8,"Hotu: Well, well...how about a fruit? To have a lot of energy!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,975,d1ebc734,
en,line:01adff1,"Bulle : Pffff, that's useless... I'm never going to do that challenge again.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,978,cd9186da,
en,line:0f8bca2,Hotu : ...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,980,28027edc,
en,line:0ee1418,"Hotu : Here, take some <color=#229954>pillow jellyfishes</color>, to get you ready for the next course.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,981,87181fb5,
en,line:0760672,Astère : <i>Wasn't that extortion?</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good1,985,3a0fe581,
en,line:05f7588,"Hotu : Kid, I feel that you are going to add your stone to the building of jump on jellyfish.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good2,990,c6a9d029,
en,line:0931026,Hotu : You have some real talent!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good2,991,d0752301,
en,line:06a2d15,Bulle : What do you win this time?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good2,993,2b60cc22,
en,line:0cf6a56,"Hotu : Since you're a nugget just waiting to be dug out of your rock, I'll give you the recipe for <color=#229954>pillow jellyfish</color>!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good2,995,5125f73c,
en,line:031de15,Hotu : And a jellyfish and a can to be able to make one directly!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good2,996,46082e7c,
en,line:0781f8c,"Hotu : With that, you'll be able to train with your own <color=#229954>pillow jellyfishes</color> !",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good2,997,e124aaf6,
en,line:0349b3d,Hotu : I can't believe it...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1005,dc3f1c69,
en,line:06cad31,"Hotu : Little one, we must mark this day with a white stone.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1006,59152fb9,
en,line:0acf753,"Hotu : That day you crushed all the world champions, you...",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1007,d95444e9,
en,line:017d39f,"Bulle : I don't care about being the world champion, I just want my reward!!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1009,940d1551,
en,line:001cc5d,"Hotu : I don't need to train anymore, I found my successor.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1011,7b1b0d48,
en,line:0fab7aa,Hotu : So here is my whole collection...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1012,5a03d88a,
en,line:0fece68,Bulle : Thanks!!!!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Quete_Good3,1026,c826278e,
en,line:0af95a2,"Hotu : See you soon Bulle, I hope we'll meet again soon!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Aurevoir,1032,2bbae872,
en,line:054ee3f,Hotu : <size=60%>Don't you want to stay a little longer Bulle? It's a little lonely here.</size=60%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Aurevoir,1034,91228b15,
en,line:07de702,Bulle : Why would I want to talk to this useless old rock?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Seum,1041,455e4595,
en,line:08654c6,"Astère : <i>You really have a heart of stone, Bulle.</i>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Seum,1042,d04a9a46,
en,line:0837821,Worm : Traffic information from the <color=#48BC0D>underwater forest</color>.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Ver_Info,1048,d282d893,
en,line:0420cbe,Worm : Nothing to report in the <color=#48BC0D>Burb Forest</color>.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Ver_Info,1049,832da7ef,
en,line:0e5ba42,"Worm : On the side of the <color=#48BC0D>wreck forest</color>, a rock blocks the G52 geyser, please take another route or unblock it yourself.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Ver_Info,1050,87f29ea1,
en,line:0a4a525,Worm : Have a nice day on the Verci Highways network.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Ver_Info,1051,bb43a4f1,
en,line:05ce637,"Hotu : Kid, do you want to learn <color=#229954>pillow jellyfish</color> jumping, SMIC for short?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1063,82b03d88,
en,line:008a192,"Astère : <i>Wait, if the acronym has nothing to do with the words, what does it mean?</i>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1064,8fd28560,
en,line:002dc9d,Bulle : Yeah!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1065,c5f4515a,
en,line:0f2ba73,Bulle : Yeah!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1066,209edca9,
en,line:0d7b6e6,"Hotu : SMIC is really simple, you take a <color=#229954>pillow jellyfish</color>, you jump on it and hop, it bounces by itself!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1067,41588307,
en,line:0f697f8,Hotu : Try with this one!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1068,adf48022,
en,line:048dea8,Astère : <i>Uh... Was there really a need for a tutorial for this?</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1069,b16e694e,
en,line:0443ca2,Bulle : No...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1070,01932a0d,
en,line:0bdabdf,Bulle : No. It sounds so lame.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1071,d2009083,
en,line:0891966,Hotu : <size=60%>But... it's a globally recognized discipline...</size=60%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1072,740d149a,
en,line:0d23d21,"Astère : <i>Bulle, all advice should be taken.</i>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1073,ce820a0c,
en,line:0f493fc,"Bulle : Then, show me...",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1074,e3c5df56,
en,line:0ecd448,"Hotu : SMIC is really simple, you take a <color=#229954>pillow jellyfish</color>, you jump on it and hop, it bounces by itself!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1075,e7ba0fec,
en,line:086f91a,Hotu : Try with this one!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1076,adf48022,
en,line:0aa320a,Astère : <i>Uh... Was there really a need for a tutorial for this?</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1077,b16e694e,
en,line:0882226,Bulle : I know how to jump.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1078,94bdb3a7,
en,line:0533591,Bulle : What did you think? I can already jump.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1079,3ab2e2a3,
en,line:0bb3c4a,Hotu : <size=60%>Ah... okay... then my presence in this world has been useless...</size=60%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Tuto_MEDUSE,1080,831c052a,
en,line:030207f,"Burb : <color=""purple"">Urfe</color>?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Intro_FORET,1089,3770f2d1,
en,line:0487cf6,"Bulle : No, my name is Bulle. Who are you?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Intro_FORET,1090,6b6dc9a6,
en,line:0b00005,Burb : Burb!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Intro_FORET,1091,74064925,
en,line:0428710,"Burb : <color=#0E6251>Alga</color>, <color=#229954>alga</color>, <color=#58D68D>alga</color>!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1099,e6d85ca5,
en,line:02bf2ed,Bulle : Can you let me through plz?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1101,678d2a8f,
en,line:050a25b,Burb : <size=200%>NOT PASS!</size=200%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1103,0fb7c500,
en,line:0b7fb9f,Burb : <size=200%><color=#0E6251>A</color><color=#229954>L</color><color=#58D68D>GA! GIVE!!!</size=200%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1104,09f90bbd,
en,line:0f3a1e2,Bulle : Do I look like an <color=#FFC300>algae</color>eater?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1106,2dca17bd,
en,line:04639ce,"Burb : <color=#0E6251>Alga</color> don't eat, <color=#58D68D>alga</color> give Burb!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1108,0b5681f9,
en,line:00489f3,"Bulle : But there are tons of <color=#FFC300>algae</color> around, can't you take them yourself?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1109,abcee173,
en,line:0034acf,Burb : <size=800%><color=#0E6251>A</color><color=#229954>L</color><color=#58D68D>GA!</color></size=800%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1110,d69e4b0f,
en,line:0948f9a,"Bulle : ...Well, how many do you need?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1112,06c8e6ed,
en,line:0ec778c,"Burb : <color=#0E6251>Alga</color> Burb, <color=#229954>Alga</color> Burb, <color=#58D68D>Alga</color> Burb !",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1114,1f1f91eb,
en,line:0076bc0,Astère : <i>I suppose it means he wants 3 <color=#FFC300>algae</color>...</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE,1115,0c563760,
en,line:0f96d0e,Burb : Not <color=#0E6251>algae</color> !!!!! Not <color=#229954>algae</color> !!! Burb <color=#58D68D>algae</color> !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE_Bad,1120,992d1489,
en,line:0a11794,Burb : <size=800%><color=#0E6251>A</color><color=#229954>L</color><color=#58D68D>GA!</color> <3 <3</size=800%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Quete_ALGUE_Good,1125,98622134,
en,line:00c4859,Burb : <color=#0E6251>Algae</color>?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1130,0d93fca2,
en,line:0b30e8b,Bulle : Alga.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1131,aa86e976,
en,line:008dc40,Burb : <color=#229954>Alga</color> <3,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1132,ba0b7be4,
en,line:00f2d22,Bulle : Alga?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1133,50deb232,
en,line:0eb0128,Burb : <color=#229954>Alga</color> ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1134,f7ea352e,
en,line:0f35438,Bulle : ALGA!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1135,1d02ec9d,
en,line:05732ed,Burb: <color=#0E6251>Alga...</color>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1136,e3a3a0ea,
en,line:2455d04,Bulle : Alga <3,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1137,ffb3cc86,
en,line:094c443,Burb : <size=800%><color=#0E6251>A</color><color=#229954>L</color><color=#58D68D>GA!</color> <3 <3 <3 <3 </size=800%>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Burb_Salute,1138,23f2d032,
en,line:01d4268,"Sloop : Ohhh, salut boooops !",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1155,44dd2ee5,
en,line:076d719,Bulle : Je m'appelle pas Boooops...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1157,18c93e50,
en,line:0d523ea,"Sloop : Mais nooon, je sais bien glooooops. Moi c'est Sloop !",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1159,20dbe0ca,
en,line:081b0ae,Bulle : Euh...moi c'est Bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1162,7e435163,
en,line:0e3426a,Sloop : Trop content de te rencontrer Bulle woooop !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1164,8d7ce833,
en,line:0a74e39,Sloop : Qu'est-ce que tu fais dans cette belle <color=#48BC0D>forêt</color> doooops ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1165,ec93737b,
en,line:00050cd,Bulle : Je cherche comment prendre ce geyser. Y'a un caillou qui le bloque.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1168,566f7d12,
en,line:094014f,Sloop : J'ai ce qu'il te faut glooops !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1170,e3ce281b,
en,line:05dae00,Sloop : Je travaillais dans une usine de destruction massive des pierres dans l'océan plooooop.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1171,c7d2b0a5,
en,line:027f436,Sloop : Malheureusement elle a fermé récemment...Mais je pourrais te dire où trouver des <color=#229954>grenades</color> booooop !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1173,749a61d6,
en,line:0db3eca,Astère : <i>Ça tombe vraiment bien ça dit donc...</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1175,41297c51,
en,line:0ef8256,Bulle : Trop bien !!!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1177,b3dd0099,
en,line:04dd9ae,Sloop : Tu veux savoir alors doops ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1178,80692650,
en,line:0fae0a8,Bulle : Oui.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1180,c7c15bf4,
en,line:040d299,"Sloop : D'accord, tu aimes les blobfish bloop ?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1181,6d29e585,
en,line:0ca7949,Bulle : Euuuuh...oui ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1182,43d5c356,
en,line:061ead,Sloop : On peut trouver des <color=#229954>grenades</color> dans le cratère juste derrière moi ploop !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1184,28dfbec6,
en,line:0140c8f,"Bulle : Non, c'est trop moche.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1187,824445d7,
en,line:087e205,Sloop : Tu sais que je suis un blobfish hein cloop ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1189,155f2ee4,
en,line:09dfd22,Bulle : Euh bah oui bien sûr.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1191,a538c2c1,
en,line:0b61343,Sloop : Alors tu aimes les blobfish xoooop ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1192,10fa35be,
en,line:021c656,Bulle : Euuuuh...oui je suppose ?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1193,fd1dce6b,
en,line:096679d,Sloop : Yooooop !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1195,bedb77cf,
en,line:08e4158,Sloop : On peut trouver des <color=#229954>grenades</color> dans le cratère juste derrière moi ploop !,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1196,28dfbec6,
en,line:0d8719d,Bulle : Bah non toujours pas...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1199,932b9b8a,
en,line:053a118,Sloop : Oooooops...tant pis alors...pas de <color=#229954>grenade</color> pour toi...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1201,f31a284f,
en,line:0ed92d8,Bulle : Non.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1203,668ce7a4,
en,line:00317e5,Sloop : Reviens me voir dès que t'as envie là booops.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE_old,1205,c16ec381,
en,line:00d3b6f,"Hotu : How's it going, kid?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Trigger,1211,ee2c1eab,
en,line:0f54d96,Bulle : Huh? What was that?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Trigger,1212,74b81f88,
en,line:0363725,"Astère : <i>Be careful, there might be something rocky going on. Are you sure you want to go check it out?</i>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Hotu_Trigger,1213,c6d89a83,
en,line:0f39d0f,Panneau: The cemetery is over there.,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Cimetiere,5,eb8c1437,
en,line:0079daf,Panneau: The abysses over here!,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Abysses,12,ab118591,
en,line:09d7afd,Astère : <i>It's scary.</i>,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Abysses,15,3095cd25,
en,line:0bf0f26,"Panneau: No, don't worry, it's fine, actually.",Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Abysses,17,942a6abc,
en,line:028b8ac,Panneau: Direction: <i><size=60%>stinky old fish's</size></i> wreck.,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret,24,d5c99a7b,
en,line:06770f0,Astère: <i>Weird sign.</i>,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret,27,a521f921,
en,line:066bce1,Panneau: Kids tagged me!,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret,29,0818445d,
en,line:0332302,Panneau: This generation doesn't know respect.,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret,30,b65769b0,
en,line:00a1fd2,Astère: Hey! We see you trying to break the game.,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,TopWallBreak,36,efb6a118,
en,line:0f39d3f,Panneau: The cemetery is over there.,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret2,42,a22d8a74,
en,line:0f39d5f,Panneau: I mean... I think?,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret2,45,b2a9779c,
en,line:0aefe27,Astère: Don't ask me.,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret2,47,ab3032b3,
en,line:0a6cfe8,Panneau: Direction: Napoleon's super secret hiding place,Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret3,53,a3379170,
en,line:034e286,"Panneau: Oh, I shouldn't have said that...",Assets/Babbles/YarnSpinner/Français/YarnPackPanneaux.yarn,Panneau_Foret3,55,6a94d1ec,
en,line:054851d,Bulle : It's already the night?,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_First,4,ac912b30,
en,line:0c1b965,"Astère : Yes, Bulle, go to sleep lil buddy.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_First,5,8c80776c,
en,line:0568178,Astère : ...,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_First,6,0c0a4370,
en,line:0299d45,"Astère : No, Bulle, it's a Dark Area.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_First,8,808db59b,
en,line:048fc93,Bulle : It's scary...,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_First,10,f97a009f,
en,line:0d287aa,Astère : You might see better with some light. ,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_First,12,669bcfce,
en,line:049c904,Bulle : <size=50%>Astère... There's nothing to see there...</size>,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_Peur,17,4d19f826,
en,line:015ef31,Bulle : <size=50%>We won't see anything...</size>,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_Peur,18,ed8219dc,
en,line:0fa0d14,"Astère : Of course, of course. It's not at all because you're scared of the dark.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_Peur,19,52de88ee,
en,line:074175c,"Astère : So, Bulle, you're scared of the dark?",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_DemiTour,25,038c0b75,
en,line:0fb9b94,Bulle : <size=50%>No... It's just that a true adventurer would take another path...</size>,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_DemiTour,27,7ea3233a,
en,line:03ad241,"Bulle : <size=50%>Oh, I took the wrong path...</size>",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_DemiTour,30,cf9c2760,
en,line:06a526b,Astère : Oh really? How unlucky we aren't going through this Dark Area...,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZoneSombre_DemiTour,31,0435f161,
en,line:0d3a4b2,Bulle : What are these purple things?,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_First,37,5.03E+14,
en,line:097d440,Astère : It's the result of human consumer society's trash and irresponsability.,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_First,38,51196a78,
en,line:0e23e1d,"Astère : <size=700%>You, there!</size>",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_First,39,633e2150,
en,line:05188f6,Astère : Stop throwing your trash on us.,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_First,40,98cfc9a4,
en,line:00ba6a7,Bulle : What?,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_First,41,8f542f51,
en,line:0353f88,"Astère : Nothing. It's pollution, don't breath it, it's dangerous.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_First,42,f248736b,
en,line:0c6d727,"Bulle : It smells like <color=""purple"">Urfe</color> here, I'm never breathing the same water than him.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_DemiTour,48,caa74bf9,
en,line:03ed996,Bulle : Yuk! It smells fishy.,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_DemiTour,50,0cb32a34,
en,line:084e8f8,Bulle : Ugh! It smells like fish spirit.,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_DemiTour,52,ec9a324a,
en,line:004db6f,Bulle : Plastic ain't fantastic. I'm not touching these things.,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,ZonePolluée_Peur,58,e8109117,
en,line:0c6a0e1,"Astère : Bulle, did you drink too much saltwater?",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,Wall_Touched,64,d95436ea,
en,line:0ec0dd3,"Astère : Do you need a wall to lean against so much, Bulle?",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,Wall_Touched,66,cd235c73,
en,line:00a119c,"Astère : It's a good thing your bubble is sturdy, with all the walls you hit...",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,Wall_Touched,68,4bc1a2a8,
en,line:0311e48,"Astère : If you played with fins, I'd understand your lack of dexterity, but still...",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,Wall_Touched2,74,260ec3a8,
en,line:0247808,Ver : Why are you bothering me during my nap?,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,79,66afc696,
en,line:09b1d43,"Bulle : Eeeh, I just wanted to see what was that thing.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,80,e4f10f4f,
en,line:01c729e,"Worm : Well ""that thing"" is Uberfish.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,81,268867c8,
en,line:0619aa6,"Worm : If you wanna go fast talk to me and I call you a driver, bro.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,82,b8a01ec7,
en,line:06f3e4a,"Worm : So, where you wanna go? I have other fishes to fry.",Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,83,234e7c69,
en,line:09ae61e,Abysses,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,84,64ef771f,
en,line:0ad911a,Worm : Billy is coming.,Assets/Babbles/YarnSpinner/Français/YarnPackTrigger.yarn,UberFish_Intro,85,a0b8c39e,
